#contig,AI05,AI15,AI20,AI28,AI40,AII05,AII15,AII20,AII28,AII40,AIII05,AIII15,AIII20,AIII28,AIII40
VIRSorter_NODE_380_length_15415_cov_7_25768-cat_2,0.0,0.0,0.0,7.65556152514,23.7560551503,0.0,0.0,0.0,11.2884438908,27.947674473,0.0,0.0,0.0,0.0,19.5532091705
VIRSorter_NODE_385_length_15253_cov_3_97585-cat_2,0.0,0.0,0.0,0.0,11.5569998029,0.0,0.0,0.0,0.0,19.9477825235,0.0,0.0,0.0,0.0,18.3311335973
VIRSorter_NODE_390_length_15189_cov_23_2534-cat_2,0.0,0.0,0.0,21.6621494276,100.764952529,0.0,0.0,0.0,35.7186582814,116.500590988,0.0,0.0,0.0,0.0,101.388627016
VIRSorter_NODE_398_length_15084_cov_3_57229-cat_2,0.0,0.0,0.0,33.88358397,14.3140618473,0.0,0.0,0.0,53.2971803601,17.6967306762,0.0,0.0,0.0,6.15003549724,16.9781213556
VIRSorter_NODE_399_length_15041_cov_9_02983-cat_2,0.0,0.0,0.0,5.42411982499,40.5628032296,0.0,0.0,0.0,9.9967314058,44.8825106778,0.0,0.0,0.0,0.0,36.051229408
VIRSorter_NODE_401_length_15033_cov_11_3331-cat_2,0.0,0.0,0.0,0.0,56.7652637375,0.0,0.0,0.0,0.0,57.1074537868,0.0,0.0,0.0,0.0,51.0216551792
VIRSorter_NODE_415_length_14807_cov_4_12215-cat_2,0.0,0.0,0.0,0.0,17.7887153828,0.0,0.0,0.0,0.0,21.2984136318,0.0,0.0,0.0,0.0,14.6649068778
VIRSorter_NODE_414_length_14807_cov_6_06969-cat_2,0.0,0.0,0.0,13.9722580302,26.739725034,0.0,0.0,0.0,18.3086204398,30.1987263202,0.0,0.0,0.0,0.0,23.001208109
VIRSorter_NODE_423_length_14706_cov_4_28681-cat_2,0.0,0.0,0.0,0.0,16.3157644276,0.0,0.0,0.0,0.0,21.7139924344,0.0,0.0,0.0,0.0,19.8150825076
VIRSorter_NODE_424_length_14703_cov_5_2031-cat_2,0.0,0.0,0.0,0.0,9.36645735656,0.0,0.0,0.0,0.0,26.9779906003,0.0,0.0,0.0,0.0,24.0487014574
VIRSorter_NODE_428_length_14654_cov_6_68895-cat_2,0.0,0.0,0.0,27.1892588696,17.7887153828,0.0,0.0,0.0,48.8042673688,19.3244143196,0.0,0.0,0.0,0.0,13.7919957542
VIRSorter_NODE_435_length_14529_cov_5_19117-cat_2,0.0,0.0,0.0,0.0,21.4899767576,0.0,0.0,0.0,0.0,26.2160961289,0.0,0.0,0.0,0.0,20.4697658503
VIRSorter_NODE_437_length_14503_cov_3_53592-cat_2,0.0,0.0,0.0,12.5990631378,10.4994965529,0.0,0.0,0.0,23.5877932047,17.5928359755,0.0,0.0,0.0,0.0,15.3195902206
VIRSorter_NODE_441_length_14481_cov_4_91397-cat_2,0.0,0.0,0.0,0.0,9.8196730351,0.0,0.0,0.0,0.0,25.3849385238,0.0,0.0,0.0,0.0,21.7791325358
VIRSorter_NODE_443_length_14466_cov_4_84436-cat_2,0.0,0.0,0.0,0.0,18.6951467399,0.0,0.0,0.0,0.0,24.3459915173,0.0,0.0,0.0,0.0,19.5095636143
VIRSorter_NODE_447_length_14438_cov_6_46993-cat_2,0.0,0.0,0.0,8.61679794982,28.3259799089,0.0,0.0,0.0,18.1401362027,32.588304435,0.0,0.0,0.0,0.0,24.4415114631
VIRSorter_NODE_451_length_14377_cov_4_88528-cat_2,0.0,0.0,0.0,11.6378267131,28.5903557214,0.0,0.0,0.0,20.1057856364,25.5234647913,0.0,0.0,0.0,0.0,20.7752847436
VIRSorter_NODE_456_length_14343_cov_5_63025-cat_2,0.0,0.0,0.0,0.0,20.4324735077,0.0,0.0,0.0,0.0,28.7442005112,0.0,0.0,0.0,0.0,21.0371580807
VIRSorter_NODE_461_length_14278_cov_5_14814-cat_2,0.0,0.0,0.0,0.0,23.0006956861,0.0,0.0,0.0,0.0,25.9390435939,0.0,0.0,0.0,0.0,22.7393347719
VIRSorter_NODE_463_length_14264_cov_5_50574-cat_2,0.0,0.0,0.0,6.35102637736,13.4831664367,0.0,0.0,0.0,10.2775384678,27.4974641035,0.0,0.0,0.0,0.0,26.7110803846
VIRSorter_NODE_468_length_14178_cov_7_19054-cat_2,0.0,0.0,0.0,0.0,18.1663951149,0.0,0.0,0.0,0.0,35.809040155,0.0,0.0,0.0,0.0,30.4645982165
VIRSorter_NODE_470_length_14129_cov_5_99545-cat_2,0.0,0.0,0.0,6.28236663274,29.4967870785,0.0,0.0,0.0,8.76118033317,30.3718841546,0.0,0.0,0.0,0.0,27.4094092836
VIRSorter_NODE_476_length_14030_cov_12_5367-cat_2,0.0,0.0,0.0,111.915383731,49.2116690951,0.0,0.0,0.0,204.539863932,61.2632418125,0.0,0.0,0.0,9.41724185514,44.3002395268
VIRSorter_NODE_480_length_14002_cov_6_0821-cat_2,0.0,0.0,0.0,0.0,24.775790427,0.0,0.0,0.0,0.0,29.6446212501,0.0,0.0,0.0,0.0,23.9177647889
VIRSorter_NODE_482_length_13991_cov_4_86596-cat_2,0.0,0.0,0.0,0.0,23.0384636593,0.0,0.0,0.0,0.0,24.7962018868,0.0,0.0,0.0,0.0,17.2399946927
VIRSorter_NODE_489_length_13931_cov_5_12792-cat_2,0.0,0.0,0.0,11.8781358193,23.529447311,0.0,0.0,0.0,21.622143771,26.2160961289,0.0,0.0,0.0,0.0,23.1321447775
VIRSorter_NODE_492_length_13839_cov_5_04193-cat_2,0.0,0.0,0.0,0.0,16.8445160525,0.0,0.0,0.0,0.0,25.9390435939,0.0,0.0,0.0,0.0,19.5968547266
VIRSorter_NODE_500_length_13731_cov_6_96095-cat_2,0.0,0.0,0.0,0.0,26.5886531412,0.0,0.0,0.0,0.0,35.7051454543,0.0,0.0,0.0,0.0,35.3965460653
VIRSorter_NODE_505_length_13614_cov_3_6249-cat_2,0.0,0.0,0.0,0.0,11.6325357493,0.0,0.0,0.0,0.0,18.2162041794,0.0,0.0,0.0,0.0,10.5622245965
VIRSorter_NODE_506_length_13595_cov_4_94129-cat_2,0.0,0.0,0.0,0.0,12.7655749456,0.0,0.0,0.0,0.0,16.4153627016,0.0,0.0,0.0,0.0,11.1296168269
VIRSorter_NODE_508_length_13560_cov_9_40644-cat_2,0.0,0.0,0.0,17.8858634735,40.3739633636,0.0,0.0,16.6510517611,34.4831072088,42.8392482318,0.0,0.0,16.8839758195,0.0,37.5788238745
VIRSorter_NODE_512_length_13508_cov_12_2339-cat_2,0.0,0.0,0.0,10.6422604161,54.4614173716,0.0,0.0,0.0,19.8249785744,58.9429268315,0.0,0.0,0.0,0.0,47.0935551226
VIRSorter_NODE_520_length_13441_cov_6_81623-cat_2,0.0,0.0,0.0,0.0,28.4392838286,0.0,0.0,0.0,0.0,34.5623037472,0.0,0.0,0.0,0.0,30.0281426546
VIRSorter_NODE_522_length_13424_cov_9_88369-cat_2,0.0,0.0,0.0,18.0918427074,29.0813393732,0.0,0.0,0.0,23.8124388543,31.2376733267,0.0,0.0,0.0,0.0,21.6481958673
VIRSorter_NODE_524_length_13405_cov_4_29978-cat_2,0.0,0.0,0.0,0.0,17.108891865,0.0,0.0,0.0,0.0,22.129571237,0.0,0.0,0.0,0.0,15.2759446644
VIRSorter_NODE_526_length_13370_cov_5_98903-cat_2,0.0,0.0,0.0,0.0,12.3878952135,0.0,0.0,7.38026966706,0.0,30.5104104222,0.0,0.0,0.0,0.0,25.0089036935
VIRSorter_NODE_540_length_13173_cov_5_15284-cat_2,0.0,0.0,0.0,0.0,22.9251597396,0.0,0.0,0.0,0.0,27.3243062691,0.0,0.0,0.0,0.0,18.025614704
VIRSorter_NODE_550_length_13007_cov_5_59041-cat_2,0.0,0.0,0.0,0.0,23.1139996057,0.0,0.0,0.0,0.0,27.8437797723,0.0,0.0,0.0,0.0,22.6956892157
VIRSorter_NODE_556_length_12962_cov_4_90331-cat_2,0.0,0.0,0.0,0.0,25.4178459716,0.0,0.0,0.0,0.0,25.0732544218,0.0,0.0,0.0,0.0,23.001208109
VIRSorter_NODE_563_length_12901_cov_6_46629-cat_2,0.0,0.0,0.0,0.0,31.1963458731,0.0,0.0,0.0,0.0,32.4151466006,0.0,0.0,0.0,0.0,27.4094092836
VIRSorter_NODE_565_length_12822_cov_15_7505-cat_2,0.0,0.0,0.0,10.0929824592,79.84149537,0.0,0.0,0.0,18.5894275018,78.0941833167,0.0,0.0,0.0,0.0,75.4631666422
VIRSorter_NODE_567_length_12806_cov_4_92401-cat_2,0.0,0.0,0.0,23.6532820216,23.6049832575,0.0,0.0,0.0,36.954209354,24.7615703199,0.0,0.0,0.0,0.0,17.1527035803
VIRSorter_NODE_568_length_12805_cov_4_88706-cat_2,0.0,0.0,0.0,4.87484186803,25.1912381324,0.0,0.0,0.0,7.41330643576,25.0039912881,0.0,0.0,0.0,0.0,18.4184247097
VIRSorter_NODE_574_length_12733_cov_3_8241-cat_2,0.0,0.0,0.0,0.0,17.108891865,0.0,0.0,0.0,7.30098361098,19.1858880521,0.0,0.0,0.0,0.0,14.6212613217
VIRSorter_NODE_575_length_12669_cov_6_68234-cat_2,0.0,0.0,0.0,0.0,11.2170880439,0.0,0.0,0.0,0.0,17.6967306762,0.0,0.0,0.0,0.0,11.8715912821
VIRSorter_NODE_576_length_12621_cov_5_09446-cat_2,0.0,0.0,0.0,0.0,8.57332991911,0.0,0.0,0.0,0.0,25.7312541926,0.0,0.0,0.0,0.0,20.2078925132
VIRSorter_NODE_577_length_12614_cov_5_65499-cat_2,0.0,0.0,0.0,0.0,15.333797124,0.0,0.0,0.0,0.0,18.5971514151,0.0,0.0,0.0,0.0,13.6610590856
VIRSorter_NODE_592_length_12351_cov_61_2482-cat_2,0.0,0.0,0.0,195.57728255,279.8606815,0.0,0.0,19.377752377,329.049715205,301.952631635,0.0,0.0,16.1115063376,31.0961169829,259.167312621
VIRSorter_NODE_602_length_12276_cov_5_51191-cat_2,0.0,0.0,0.0,0.0,23.5672152842,0.0,0.0,0.0,0.0,28.9866214794,0.0,0.0,0.0,0.0,23.961410345
VIRSorter_NODE_607_length_12235_cov_8_60205-cat_2,0.0,0.0,0.0,16.4440088365,37.3902934798,0.0,0.0,0.0,27.2382850102,44.0167215058,0.0,0.0,0.0,0.0,36.051229408
VIRSorter_NODE_608_length_12180_cov_4_73221-cat_2,0.0,0.0,0.0,0.0,19.9037218827,0.0,0.0,0.0,0.0,23.8265180141,0.0,0.0,0.0,0.0,20.2078925132
VIRSorter_NODE_629_length_11958_cov_3_41267-cat_2,0.0,0.0,0.0,0.0,14.5406696866,0.0,0.0,0.0,0.0,17.1426256061,0.0,0.0,0.0,0.0,11.9152368382
VIRSorter_NODE_633_length_11888_cov_20_837-cat_2,0.0,0.0,0.0,32.4760592053,92.6826062621,0.0,0.0,0.0,53.0725347106,103.37522714,0.0,0.0,0.0,6.07316005352,76.8598244401
VIRSorter_NODE_645_length_11765_cov_6_37489-cat_2,0.0,0.0,0.0,9.74968373605,14.2385259009,0.0,0.0,0.0,19.0387188009,23.7572548804,0.0,0.0,0.0,0.0,16.9344757994
VIRSorter_NODE_652_length_11651_cov_6_52967-cat_2,0.0,0.0,0.0,113.769196835,29.8744668106,0.0,0.0,0.0,175.8413822,32.3112519,0.0,0.0,0.0,20.0260530879,24.179638126
VIRSorter_NODE_653_length_11645_cov_4_70811-cat_2,0.0,0.0,0.0,6.55700561122,20.7346172934,0.0,0.0,0.0,9.82824716862,24.8654650206,0.0,0.0,0.0,0.0,22.5647525472
VIRSorter_NODE_661_length_11561_cov_5_13028-cat_2,0.0,0.0,0.0,0.0,16.3535324008,0.0,0.0,0.0,0.0,27.3935694029,0.0,0.0,0.0,0.0,24.2669292383
VIRSorter_NODE_666_length_11516_cov_4_1855-cat_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2637820649,0.0,0.0,0.0,0.0,39.6301650151
VIRSorter_NODE_672_length_11455_cov_9_51088-cat_2,0.0,0.0,0.0,0.0,16.6179082133,0.0,0.0,0.0,11.456928128,30.267989454,0.0,0.0,0.0,0.0,28.8060670815
VIRSorter_NODE_675_length_11441_cov_5_07263-cat_2,0.0,0.0,0.0,0.0,20.5835454005,0.0,0.0,0.0,0.0,25.1078859887,0.0,0.0,0.0,0.0,17.5891591422
VIRSorter_NODE_677_length_11421_cov_4_70957-cat_2,0.0,0.0,0.0,0.0,22.0564963558,0.0,0.0,0.0,0.0,23.6879917466,0.0,0.0,0.0,0.0,17.8073869231
VIRSorter_NODE_681_length_11398_cov_6_64824-cat_2,0.0,0.0,0.0,6.41968612198,26.4753492216,0.0,0.0,0.0,9.94056999341,32.6229360019,0.0,0.0,0.0,0.0,24.6160936878
VIRSorter_NODE_685_length_11361_cov_3_2787-cat_2,0.0,0.0,0.0,6.69432510046,16.6179082133,0.0,0.0,0.0,11.9062194271,16.4153627016,0.0,0.0,0.0,0.0,11.7406546135
VIRSorter_NODE_707_length_11065_cov_3_56194-cat_2,0.0,0.0,0.0,0.0,16.58014024,0.0,0.0,0.0,7.75027491011,18.631782982,0.0,0.0,0.0,0.0,12.7008568496
VIRSorter_NODE_709_length_11055_cov_13_9645-cat_2,0.0,0.0,0.0,8.71978756675,59.2579499695,0.0,0.0,6.65314950281,20.1619470488,68.7090286919,0.0,0.0,6.1797558555,0.0,58.5286908428
VIRSorter_NODE_713_length_11015_cov_4_31524-cat_2,0.0,0.0,0.0,17.1306062827,13.9363821152,0.0,0.0,0.0,31.5627137644,18.4932567145,0.0,0.0,0.0,0.0,13.748350198
VIRSorter_NODE_716_length_10965_cov_4_70385-cat_2,0.0,0.0,0.0,6.21370688812,18.3930029542,0.0,0.0,0.0,11.3446053032,23.4802023453,0.0,0.0,0.0,0.0,17.4582224736
VIRSorter_NODE_725_length_10884_cov_3_46699-cat_2,0.0,0.0,0.0,12.5304033932,12.5389671064,0.0,0.0,0.0,19.2072030381,17.8352569437,0.0,0.0,0.0,0.0,16.4980202376
VIRSorter_NODE_729_length_10849_cov_9_12479-cat_2,0.0,0.0,0.0,62.892326072,21.1122970255,0.0,0.0,62.1324180345,107.77375038,24.1035705492,0.0,0.0,57.8984268843,9.57099274257,17.5018680298
VIRSorter_NODE_739_length_10770_cov_7_69473-cat_2,0.0,0.0,0.0,8.34215897134,33.1225125069,0.0,0.0,0.0,15.6690340574,36.8133555945,0.0,0.0,0.0,0.0,23.4376636708
VIRSorter_NODE_743_length_10750_cov_5_47387-cat_2,0.0,0.0,0.0,5.14948084651,21.6410486504,0.0,0.0,0.0,8.5365346836,28.2939901418,0.0,0.0,0.0,0.0,22.8702714404
VIRSorter_NODE_749_length_10742_cov_5_09722-cat_2,0.0,0.0,0.0,0.0,26.6641890876,0.0,0.0,0.0,0.0,27.0126221672,0.0,0.0,0.0,0.0,18.8985258277
VIRSorter_NODE_750_length_10742_cov_4_74249-cat_2,0.0,0.0,0.0,0.0,21.1500649987,0.0,0.0,0.0,0.0,23.5494654791,0.0,0.0,0.0,0.0,18.1565513726
VIRSorter_NODE_760_length_10689_cov_4_31202-cat_2,0.0,0.0,0.0,6.62566535584,21.3011368915,0.0,0.0,0.0,9.09814880752,22.3719922051,0.0,0.0,0.0,0.0,16.1052102319
VIRSorter_NODE_761_length_10677_cov_6_58209-cat_2,0.0,0.0,0.0,0.0,20.8856891862,0.0,0.0,0.0,0.0,20.9174663961,0.0,0.0,0.0,0.0,20.2951836256
VIRSorter_NODE_763_length_10656_cov_3_8718-cat_2,0.0,0.0,0.0,7.75855114207,17.108891865,0.0,0.0,0.0,14.32116016,19.8785193897,0.0,0.0,0.0,0.0,14.8831346588
VIRSorter_NODE_764_length_10649_cov_3_93647-cat_2,0.0,0.0,0.0,0.0,16.9200519989,0.0,0.0,0.0,0.0,20.0170456572,0.0,0.0,0.0,0.0,19.9896647323
VIRSorter_NODE_765_length_10643_cov_3_26861-cat_2,0.0,0.0,0.0,0.0,13.8608461688,0.0,0.0,0.0,0.0,16.4153627016,0.0,0.0,0.0,0.0,13.3555401923
VIRSorter_NODE_767_length_10634_cov_3_45656-cat_2,0.0,0.0,0.0,0.0,13.0677187313,0.0,0.0,0.0,0.0,17.3504150074,0.0,0.0,0.0,0.0,11.8279457259
VIRSorter_NODE_770_length_10582_cov_6_01985-cat_2,0.0,0.0,0.0,0.0,23.9826629896,0.0,0.0,0.0,0.0,30.267989454,0.0,0.0,0.0,0.0,23.4376636708
VIRSorter_NODE_777_length_10540_cov_7_97043-cat_2,0.0,0.0,0.0,8.27349922672,31.8006334444,0.0,0.0,0.0,12.6363177882,40.0687228813,0.0,0.0,0.0,0.0,25.3144225867
VIRSorter_NODE_794_length_10429_cov_3_9065-cat_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7053615553,0.0,0.0,0.0,0.0,13.2246035238
VIRSorter_NODE_796_length_10426_cov_4_46736-cat_2,0.0,0.0,0.0,0.0,21.4144408112,0.0,0.0,0.0,0.0,23.0992551096,0.0,0.0,0.0,0.0,18.8985258277
VIRSorter_NODE_799_length_10408_cov_3_73892-cat_2,0.0,0.0,0.0,0.0,12.123519401,0.0,0.0,0.0,0.0,18.7356776826,0.0,0.0,0.0,0.0,10.3876423718
VIRSorter_NODE_800_length_10403_cov_3_99623-cat_2,0.0,0.0,0.0,0.0,15.5604049633,0.0,0.0,0.0,0.0,19.9824140903,0.0,0.0,0.0,0.0,15.7124002263
VIRSorter_NODE_801_length_10391_cov_6_05486-cat_2,0.0,0.0,0.0,0.0,16.3535324008,0.0,0.0,0.0,0.0,21.3330451987,0.0,0.0,0.0,0.0,20.2951836256
VIRSorter_NODE_809_length_10337_cov_4_78-cat_2,0.0,0.0,0.0,8.30782909903,21.376672838,0.0,0.0,0.0,15.3882269954,23.8265180141,0.0,0.0,0.0,0.0,16.5853113499
VIRSorter_NODE_813_length_10276_cov_6_37873-cat_2,0.0,0.0,0.0,0.0,28.5525877482,0.0,0.0,0.0,0.0,32.1380940656,0.0,0.0,0.0,0.0,24.9652581373
VIRSorter_NODE_824_length_10202_cov_17_395-cat_2,0.0,0.0,0.0,6.96896407894,75.8758581828,0.0,0.0,0.0,12.5239949634,83.2889183488,0.0,0.0,0.0,0.0,80.6133422719
VIRSorter_NODE_829_length_10176_cov_3_76722-cat_2,0.0,0.0,0.0,0.0,15.8247807758,0.0,0.0,0.0,7.80643632251,19.5668352878,0.0,0.0,0.0,0.0,15.4505268892
VIRSorter_NODE_831_length_10144_cov_5_0895-cat_2,0.0,0.0,0.0,12.7020527547,26.5886531412,0.0,0.0,0.0,17.5785220787,27.9130429061,0.0,0.0,0.0,0.0,22.6083981033
VIRSorter_NODE_836_length_10085_cov_4_01396-cat_2,0.0,0.0,0.0,0.0,22.094264329,0.0,0.0,0.0,0.0,20.7443085617,0.0,0.0,0.0,0.0,21.5172591987
VIRSorter_NODE_837_length_10083_cov_7_96231-cat_2,0.0,0.0,0.0,16.8902971765,23.529447311,0.0,0.0,0.0,32.2366507131,27.1165168678,0.0,0.0,0.0,0.0,16.8035391309
VIRSorter_NODE_838_length_10083_cov_3_92142-cat_2,0.0,0.0,0.0,5.14948084651,18.5818428203,0.0,0.0,0.0,11.3446053032,20.5365191604,0.0,0.0,0.0,0.0,18.3311335973
VIRSorter_NODE_840_length_10074_cov_4_77802-cat_2,0.0,0.0,0.0,11.1228786285,24.9268623199,0.0,0.0,0.0,20.3865926983,24.1035705492,0.0,0.0,0.0,0.0,23.6558914518
VIRSorter_NODE_49_length_54025_cov_11_8699-cat_1,0.0,0.0,0.0,0.0,0.0,124.534073577,0.0,0.0,0.0,0.0,90.5603640601,0.0,0.0,0.0,0.0
VIRSorter_NODE_61_length_45372_cov_9_10374-cat_1,0.0,0.0,0.0,0.0,0.0,74.1069227813,0.0,0.0,0.0,0.0,57.7831161224,0.0,0.0,0.0,0.0
VIRSorter_NODE_104_length_36148_cov_6_17139-cat_1,0.0,0.0,0.0,0.0,0.0,31.6447861986,0.0,0.0,0.0,0.0,24.001404135,0.0,0.0,0.0,0.0
VIRSorter_NODE_143_length_30513_cov_12_5661-cat_1,0.0,0.0,0.0,0.0,0.0,125.341338531,0.0,0.0,0.0,0.0,95.265485135,9.450063756,0.0,0.0,0.0
VIRSorter_NODE_226_length_23496_cov_7_94416-cat_1,0.0,0.0,0.0,0.0,0.0,75.7214526894,0.0,0.0,0.0,0.0,60.2678429822,0.0,0.0,0.0,0.0
VIRSorter_NODE_297_length_20202_cov_102_358-cat_1,176.263301287,0.0,0.0,0.0,0.0,1055.1491126,11.5305840325,0.0,0.0,0.0,783.481958768,34.4161105709,0.0,0.0,0.0
VIRSorter_NODE_347_length_18181_cov_9_47865-cat_1,0.0,0.0,0.0,0.0,0.0,88.3686036361,0.0,0.0,0.0,0.0,71.6870132314,0.0,0.0,0.0,0.0
VIRSorter_NODE_385_length_17240_cov_16_9621-cat_1,0.0,0.0,0.0,0.0,0.0,175.337948019,0.0,0.0,0.0,0.0,130.950392164,0.0,0.0,0.0,0.0
VIRSorter_NODE_408_length_16478_cov_4_85971-cat_1,0.0,0.0,0.0,0.0,0.0,50.6424214504,0.0,0.0,0.0,0.0,38.0110343019,0.0,0.0,0.0,0.0
VIRSorter_NODE_416_length_16297_cov_7_15368-cat_1,0.0,0.0,0.0,0.0,0.0,65.8728202501,0.0,0.0,0.0,0.0,57.3601838909,0.0,0.0,0.0,0.0
VIRSorter_NODE_456_length_15305_cov_24_5982-cat_1,69.3950005066,0.0,0.0,0.0,0.0,234.8064663,0.0,0.0,0.0,0.0,184.768518616,10.0885815774,0.0,0.0,0.0
VIRSorter_NODE_461_length_15246_cov_8_29847-cat_1,0.0,0.0,0.0,0.0,0.0,69.2095153935,0.0,0.0,0.0,0.0,56.7786520727,0.0,0.0,0.0,0.0
VIRSorter_NODE_463_length_15216_cov_10_5014-cat_1,0.0,0.0,0.0,0.0,0.0,57.4234470644,0.0,0.0,0.0,0.0,44.143551658,0.0,0.0,0.0,0.0
VIRSorter_NODE_500_length_14585_cov_12_4516-cat_1,0.0,0.0,0.0,0.0,0.0,135.997235925,0.0,0.0,0.0,0.0,97.1158136476,0.0,0.0,0.0,0.0
VIRSorter_NODE_572_length_13393_cov_141_334-cat_1,136.430570996,0.0,0.0,0.0,0.0,1281.99056469,23.860734111,10.9431584718,0.0,8.90031268842,1016.09468607,51.4006846188,13.5733923255,0.0,0.0
VIRSorter_NODE_596_length_12996_cov_11_3228-cat_1,0.0,0.0,0.0,0.0,0.0,117.322506655,0.0,0.0,0.0,0.0,87.5998384399,0.0,0.0,0.0,0.0
VIRSorter_NODE_687_length_11805_cov_48_4377-cat_1,0.0,0.0,0.0,0.0,0.0,214.893930767,0.0,0.0,0.0,0.0,161.771578531,0.0,0.0,0.0,0.0
VIRSorter_NODE_693_length_11756_cov_38_5524-cat_1,26.5088901935,0.0,0.0,0.0,0.0,395.290739164,4.67114900587,0.0,0.0,0.0,291.664640116,15.0051688018,0.0,0.0,0.0
VIRSorter_NODE_724_length_11326_cov_8_33582-cat_1,0.0,0.0,0.0,0.0,0.0,61.1906835166,0.0,0.0,0.0,0.0,59.8449107507,0.0,0.0,0.0,0.0
VIRSorter_NODE_725_length_11303_cov_7_71035-cat_1,0.0,0.0,0.0,0.0,0.0,78.3047005424,0.0,0.0,0.0,0.0,59.4219785193,0.0,0.0,0.0,0.0
VIRSorter_NODE_747_length_11076_cov_53_5122-cat_1,37.6120902746,0.0,0.0,0.0,0.0,459.172305861,0.0,0.0,0.0,0.0,357.536335165,14.175095634,0.0,0.0,0.0
VIRSorter_NODE_756_length_10965_cov_6_22997-cat_1,0.0,0.0,0.0,0.0,0.0,58.4998003365,0.0,0.0,0.0,0.0,47.5798760386,0.0,0.0,0.0,0.0
VIRSorter_NODE_802_length_10448_cov_9_58472-cat_1,0.0,0.0,0.0,0.0,0.0,99.1859540203,0.0,0.0,0.0,0.0,76.2864012485,0.0,0.0,0.0,0.0
VIRSorter_NODE_835_length_10103_cov_15_9684-cat_1,0.0,0.0,0.0,0.0,0.0,149.021110517,0.0,0.0,0.0,0.0,118.632490923,9.06695306319,0.0,0.0,0.0
VIRSorter_NODE_47_length_54735_cov_16_1727-circular-cat_2,0.0,0.0,0.0,0.0,0.0,168.503104741,10.7310179864,0.0,0.0,0.0,123.654811171,16.2822044445,0.0,0.0,0.0
VIRSorter_NODE_113_length_35034_cov_8_74813-circular-cat_2,0.0,0.0,0.0,0.0,0.0,95.1496292501,0.0,0.0,0.0,0.0,66.7175595119,0.0,0.0,0.0,0.0
VIRSorter_NODE_144_length_30467_cov_60_9971-circular-cat_2,1971.65075439,121.918637487,0.0,0.0,0.0,539.52207762,18.4741839061,0.0,0.0,0.0,444.766107903,28.4140430501,0.0,0.0,0.0
VIRSorter_NODE_77_length_40530_cov_14_6531-circular-cat_2,0.0,0.0,0.0,0.0,0.0,159.623190247,0.0,0.0,0.0,0.0,122.333147948,0.0,0.0,0.0,0.0
VIRSorter_NODE_127_length_32538_cov_10_5012-circular-cat_2,0.0,0.0,0.0,0.0,0.0,107.204785897,0.0,0.0,0.0,0.0,79.6169925712,0.0,0.0,0.0,0.0
VIRSorter_NODE_105_length_36124_cov_32_5825-circular-cat_2,25.8149401884,0.0,0.0,0.0,0.0,325.220141153,0.0,0.0,0.0,0.0,247.891154161,8.10917633117,0.0,0.0,0.0
VIRSorter_NODE_6_length_129512_cov_6_01666-cat_2,0.0,0.0,0.0,0.0,0.0,63.8815666968,0.0,0.0,0.0,0.0,43.8792190133,0.0,0.0,0.0,0.0
VIRSorter_NODE_7_length_104545_cov_12_9393-cat_2,0.0,0.0,0.0,0.0,0.0,87.5613386821,0.0,0.0,0.0,0.0,86.701107448,0.0,0.0,0.0,0.0
VIRSorter_NODE_8_length_103044_cov_8_9694-cat_2,0.0,0.0,0.0,0.0,0.0,83.7402845663,0.0,0.0,0.0,0.0,65.6073624043,0.0,0.0,0.0,0.0
VIRSorter_NODE_14_length_90006_cov_17_2466-cat_2,0.0,0.0,0.0,0.0,0.0,89.9831335442,0.0,0.0,0.0,0.0,66.2417607515,0.0,0.0,0.0,0.0
VIRSorter_NODE_15_length_86488_cov_6_50616-cat_2,43.7188503191,0.0,0.0,0.0,0.0,65.8728202501,0.0,0.0,0.0,0.0,49.588804138,0.0,0.0,0.0,0.0
VIRSorter_NODE_16_length_81923_cov_5_22572-cat_2,0.0,0.0,0.0,0.0,0.0,51.4496864045,0.0,0.0,0.0,0.0,39.8084962856,0.0,0.0,0.0,0.0
VIRSorter_NODE_17_length_81482_cov_20_9275-cat_2,0.0,0.0,0.0,0.0,0.0,203.646039074,0.0,0.0,0.0,0.0,125.663739271,0.0,0.0,0.0,0.0
VIRSorter_NODE_18_length_79550_cov_25_934-cat_2,33.7259702462,0.0,0.0,0.0,0.0,261.984386419,0.0,0.0,0.0,0.0,196.9806868,8.68384237038,0.0,0.0,0.0
VIRSorter_NODE_19_length_79399_cov_12_5273-cat_2,0.0,0.0,0.0,0.0,0.0,98.5401420571,0.0,0.0,0.0,0.0,95.3183516639,0.0,0.0,0.0,0.0
VIRSorter_NODE_23_length_74306_cov_7_05134-cat_2,127.270430929,0.0,0.0,0.0,0.0,71.0931336196,0.0,0.0,0.0,0.0,53.7652599236,0.0,0.0,0.0,0.0
VIRSorter_NODE_25_length_69830_cov_6_63702-cat_2,0.0,0.0,0.0,0.0,0.0,65.2270082868,0.0,0.0,0.0,0.0,48.8486727329,0.0,0.0,0.0,0.0
VIRSorter_NODE_26_length_69783_cov_4_98414-cat_2,0.0,0.0,0.0,0.0,0.0,45.5835610717,0.0,0.0,0.0,0.0,34.4689768635,0.0,0.0,0.0,0.0
